"","Feature ID","Taxon","Confidence","ASV"
"458","2ce82221f0af48b197dbd1bcadc67ff2","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter",0.999997067443065,"ASV1105"
"459","2d02ed9eea4e6eb4e205743e9b69d47e","d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured",0.998475933040704,"ASV844"
"460","2d25b999d0216fd7b4f95ce5648a17cf","d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium",0.999999865599264,"ASV1532"
"461","2d4927c57406804e6da843a03a666507","d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast",0.835601007612217,"ASV2577"
"462","2d511e2fa69aece7880805e3e28f3d17","d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__agricultural_soil",0.966888509797009,"ASV1021"
"463","2d51eee954d47bb2f71665bd2691bb94","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter",0.999999437306887,"ASV332"
"464","2d66d59115e5f8c6d716f72f4fc26f23","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__uncultured; s__uncultured_Ferruginibacter",0.992549022127957,"ASV322"
"465","2d8f60e6ed13e533e597caa335588f58","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae",0.926567190290616,"ASV2623"
"466","2d8f8e90aee1da474f28d962f7e016e0","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__Fluviicola_sp.",0.996634133037972,"ASV271"
"467","2dafb6c386f9545040761ca6109dd78d","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Fusarium_circinatum",0.999977044255946,"ASV2619"
"468","2dcd72cf2432a86759a0a2ca259b732a","d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium",0.717297535537241,"ASV1670"
"469","2dd9e191a81b91117b77df5eac7e6048","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter",0.848436428872063,"ASV48"
"470","2df17cfca5febb3cab8ebca2fe3a90e8","d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_canadensis",0.999936920196584,"ASV671"
"471","2e00fdbd0a467d27351340a2980dbfd7","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae",0.999057896775833,"ASV801"
"472","2e09642b33408756f49d3d7e11e2acde","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas",0.99391183222465,"ASV2250"
"473","2e26a660295f67e84ce7e4e76e57ad9e","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group",0.879599399752183,"ASV1455"
"474","2eb514977fc01238b5a9b7d24898d0d9","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales",0.999997354340869,"ASV1060"
"475","2eb6415e8a0afbae8624d3631be989c4","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga; s__Chitinophaga_ginsengisegetis",0.823628096211266,"ASV2447"
"476","2ed2a4952e113369ef17e15cd4e3dcf3","d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Ilumatobacter",0.840066113116992,"ASV1825"
"477","2ee1f39140d77fc9de294423957c8ad5","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Taibaiella",0.999999593369427,"ASV2150"
"478","2ef1e51ab1cf99a3c6417b05a060830e","d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus",0.999996929638432,"ASV517"
"479","2f0e09dcf71cb72ef1c659d702dfb68a","d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Labilithrix; s__Labilithrix_luteola",0.978770988271095,"ASV2203"
"480","2f155bb8c911d268a33c9b9f69a25fb4","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylopilaceae",0.999901757579462,"ASV247"
"481","2f1d551fcdbc3a8277c814768aa6e3f0","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus",0.999998229532534,"ASV1947"
"482","2f2712f67933b2cfeec05a11b4de23d8","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter",0.999162880100318,"ASV2387"
"483","2f40b5fa4e66acffe124e1dd44df3e5e","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17",0.984374368424014,"ASV716"
"484","2f603babdacd3ffd291e8ddc7b58ff0f","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__uncultured",0.731058287846065,"ASV1067"
"485","2f8ad4365632e4a05d8897ac4ee70b3a","d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_reuteri",0.760747319153583,"ASV2009"
"486","2ff7543c428d29b18ceeea7876edd807","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae",0.997159889198997,"ASV639"
"487","2ff7b3c118468c037a278733ffb02275","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia",0.7985984848996,"ASV2628"
"488","30250f57d1770776196fe2de435e7678","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__uncultured_bacterium",0.846965457408963,"ASV1935"
"489","305d99771f5d1b37429e4d89cab7474b","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Botryosphaeria_dothidea",0.783833918096461,"ASV2187"
"490","308b78ff67e91162d2373a8a7ab85c8b","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae",0.999976184386225,"ASV1698"
"491","308cf7d04e59da178a8c87ce26f88173","d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae",0.999999869045968,"ASV468"
"492","3096c3dbcdc2d9eb9247ef3ee51e74d8","d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__uncultured_bacterium",0.715051074060864,"ASV2256"
"493","30cb03e3fbc48cfc950108b79c9d8386","d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7",0.999999714669689,"ASV1039"
"494","30d105b9863feb317eee80d8f60cd958","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter",0.999999857083104,"ASV346"
"495","312a519fa763e9a874964b2db9c867e9","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Ancylobacter",0.934015153671789,"ASV2132"
"496","312cab2b849230a09c0e17e75101a1d2","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Nubsella_sp.",0.821220088601054,"ASV2202"
"497","312f16d0e32c19e8b7c942bb7f670e74","d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_Holophaga",0.91986292180009,"ASV1007"
"498","314459bf0f4e6e6b7e247ea091716e32","d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a; s__uncultured_bacterium",0.779130246472563,"ASV616"
"499","3144c8afa1e6355c824d963aed1a9a85","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Ercella; s__Ercella_succinigenes",0.766506634713609,"ASV789"
"500","315543f28992a9bbe9f89979cddd4662","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium",0.993748721172806,"ASV325"
"501","31b23df96901a1bd5e1959c8ef4e0331","d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax",0.999997721598268,"ASV1025"
"502","31be24b2c7825f098092d0d1c8ff1a29","d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41",0.995380084940302,"ASV788"
"503","31c7d4667241d565f09249f71cd03b5f","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Rhynchosporium_secalis",0.997942052419357,"ASV723"
"504","31d4572dad6f635606683ee063f09015","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Antarcticibacterium; s__uncultured_bacterium",0.860422100414048,"ASV770"
"505","31ec6619b68332977aef44f257ad6594","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae",0.998027959226203,"ASV2470"
"506","3204e53a232d4ae81837da34566a9f8a","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas",0.983795437197081,"ASV2522"
"507","320c1a6ed55e43b45f2130e408f1886f","d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium",0.763148626681607,"ASV1314"
"508","321e184bce1419d73cd9e02695023323","d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter",0.99999754187113,"ASV631"
"509","3224a92db13e3ea0666ad89a009d5454","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium_qiangtangense",0.723204475069423,"ASV840"
"510","325397c5d03d2d8b0ab600e538d55574","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__KD3-93; g__KD3-93",0.999952670885534,"ASV2428"
"511","325ca92fa111a174f3b0dafa698bb1ad","d__Bacteria; p__Elusimicrobiota; c__Lineage_IIa; o__Lineage_IIa; f__Lineage_IIa; g__Lineage_IIa; s__uncultured_soil",0.907393750243543,"ASV2355"
"512","325dccfb6466771df22cd70879496ae8","d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_bacterium",0.727859077951664,"ASV995"
"513","327781c2cd6b320f5aadff3c3315877d","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga",0.996201164025547,"ASV1480"
"514","32fb4f50d7ac705f695923d002ef03ef","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__uncultured; s__uncultured_bacterium",0.897937788884626,"ASV1799"
"515","3307f1f7aa9b41e49869e936009eab01","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales",0.999992291791545,"ASV388"
"516","3308d973c635a44942eb3724738e1592","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae",0.999935797477353,"ASV2533"
"517","3317bdcd9da9aacf7e397f1514a96997","d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_forest",0.971317458196096,"ASV2429"
"518","3319b5f314e4f6ed69baba36d826fdde","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__uncultured; s__metagenome",0.888254892166813,"ASV1505"
"519","332265c98c8b1f89c88069eff147be98","d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256",0.99999982341828,"ASV1728"
"520","333d2714704673881f8a4c09e3122f5f","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_Cytophaga",0.89688150492755,"ASV2609"
"521","3356cfcdba7a58492917cb1b42d8b453","d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_canadensis",0.99995057128098,"ASV956"
"522","337bde47bfc0b560bbd8bdd54cc2cbf1","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium",0.978428379268498,"ASV303"
"523","339b08ff7990656a21ef9200822d88d1","d__Bacteria",0.98603236506527,"ASV1355"
"524","33b308a250230e3f4ff8602ad257897a","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Elizabethkingia",0.999784754200326,"ASV1975"
"525","33e5a8cd194672fe9379c9f1c2a0e62c","d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_bacterium",0.999974124893144,"ASV2008"
"526","33ea9f7df7a02a6f06fb9700ed440401","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium",0.906884252887647,"ASV1134"
"527","33ef27223113a43353229bc2ccea9d5b","d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_Acidobacteriales",0.903461054376798,"ASV1180"
"528","340787db8b31a7fbd3cf7bc22ee5094d","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__KD3-93; g__KD3-93",0.99997590780173,"ASV395"
"529","3430cf4dd5785a89496d1456bf0a4f6a","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Clonostachys_rosea",0.996156067143902,"ASV2216"
"530","344a5df60377ecc1bf61a7ec5ff74047","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Taibaiella",0.999999322010174,"ASV2162"
"531","3473eb1d7a08178d6e176679bf340d93","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae; g__Telmatospirillum",0.987055445799173,"ASV1632"
"532","3481fa43fe5fba6aecdc7f9aae6ed9c0","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae",0.997476718177388,"ASV73"
"533","3482fdc731146b58dc561ccadfc214eb","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter",0.992905704795418,"ASV2317"
"534","34994dc31efa38888b5a57ea0b238305","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae",0.96205571737829,"ASV2071"
"535","34c3aab38daaa4904773a6b4ba9dd3c1","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Aquitalea",0.962572063573828,"ASV1189"
"536","34e1d9ac41d10e80b39587d33180c1ae","d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas; s__uncultured_organism",0.710205383996368,"ASV1883"
"537","3517eee40e61113871211ff9f527422e","d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Longilinea",0.956661427522798,"ASV1387"
"538","352bce6d72b1d9df2d7c39518ed62a50","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Taibaiella",0.999869478461493,"ASV1786"
"539","35391b342085fcf6d1bd2939a61a3607","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_sp.",0.869625326812096,"ASV84"
"540","3545ccedd55add63ed70a28ee703c104","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae",0.709519669375654,"ASV1281"
"541","356d4a7c7f1a5df48a49fbe0217b207c","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Leifsonia",0.98599056459791,"ASV1375"
"542","358ed3261a5cbeef4d7cfc454451f907","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter",0.999972072178662,"ASV2344"
"543","3592ce492bc689c31a5b22e60f27e1c6","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Caproiciproducens; s__bacterium_MS4",0.958087321668289,"ASV1951"
"544","35da40be53f3b845168e4efd24f62534","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.95142999209436,"ASV1853"
"545","35deb5da709f1212597546e8b3ccbec2","d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured",0.999910990266808,"ASV1296"
"546","35ed22e9fa79ab018326b68bd06b3bb0","d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Aetherobacter; s__uncultured_bacterium",0.905294034793613,"ASV476"
"547","35ffcc3b809d667286737d79670b8de5","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium",0.999999880849176,"ASV1459"
"548","360068c12d54a02c3ac696d6c966352c","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium",0.998891102480372,"ASV1612"
"549","3602ca084ee35c2ebb9672cbb548e22e","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Terrimicrobiaceae; g__Terrimicrobium; s__Terrimicrobium_sacchariphilum",0.995175282959048,"ASV1732"
"550","361e2e0d29087a08b1f839cbd04882f8","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium",0.999958473418084,"ASV2604"
"551","365f6ec9da4acdc996e5f5716c91034e","d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus",0.98202292216582,"ASV813"
"552","366054a16e8c00722d53d10a47961d69","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium",0.999529827748092,"ASV686"
"553","3674eff3ecfaf6a5f511dc8f0d9feb91","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula",0.994187187841599,"ASV2475"
"554","36762f7ba9333787bb7dfbdbc1735add","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula",0.999582797073714,"ASV1278"
"555","367fd0532f406448a26bcca3b54e8e2b","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter",0.999999995789716,"ASV1476"
"556","369914629a658a70673365acec663e76","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__uncultured",0.96083690981916,"ASV733"
"557","36d7c0bf725771f913a79d7a82a62bbb","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus",0.999999561598097,"ASV1340"
"558","36f711b0903d59f29ac46b88dd626a7c","d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__uncultured_bacterium",0.756306378843599,"ASV2427"
"559","371bbc11229368819197b5cfddbaa7c7","d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium",0.896319331127819,"ASV990"
"560","373cd6d26950a877487b8b501a9897bd","d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41",0.999902185237469,"ASV895"
"561","3741e2fcd4217b3cb805ca2a27c2cb1f","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter",0.999988227749493,"ASV1244"
"562","377ab0ace4b9be30cbefe96d0e4192fe","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__CCD24; f__CCD24; g__CCD24",0.999999184701023,"ASV1846"
"563","377e4d6bffba364fc5f22dc021e65012","d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus_Koribacter; s__uncultured_bacterium",0.944689278149235,"ASV1647"
"564","379194e2c76f62e0d3c31f391be2afe7","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula",0.9997922939797,"ASV1630"
"565","37a0ecb1339ca415c7c53b8caf60d966","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas",0.999815345455431,"ASV434"
"566","37ab170c230329fbeae4703fdc8fde26","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__metagenome",0.729103726075261,"ASV1243"
"567","37c02aed7d2c4dce2e2bf5712bdd0fc2","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia",0.762039827011193,"ASV2631"
"568","37dc7b670d992020fec950b3b4f5fc77","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Luteibacter",0.871433897498038,"ASV1574"
"569","37de6631bd276ada522008642b215287","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Caproiciproducens",0.9640229630245,"ASV1537"
"570","37e6092eb15943c54421bf25a7db3fbc","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Aquitalea",0.904513499455012,"ASV2088"
"571","37f60e1f5a72f3aa23ee073f1d36cab2","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae",0.977688536228637,"ASV169"
"572","37fc1b197a051c3196e8c3c80a4f1679","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula",0.988232704491013,"ASV2332"
"573","381428eb99814b60db1e2896f919a926","d__Bacteria",0.999999999490634,"ASV2520"
"574","3816c11c2a409c253a3e4d46a919ee6a","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia",0.748615259500665,"ASV1756"
"575","381de98ebe8c30a77481907e285f6c46","d__Bacteria; p__Firmicutes; c__Clostridia",0.900017417648672,"ASV2241"
"576","384de146ef9a816f453bd62f36b27785","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter; s__uncultured_Xanthomonadaceae",0.837672787333175,"ASV1622"
"577","385fe0c7ecd2da140e011b572bf8672f","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium",0.999309584333725,"ASV205"
"578","38938f3f7f323680ccf1e9aab7a511d7","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter",0.999953609515895,"ASV116"
"579","389b211b5094befb179e8ab872abfb09","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Thioalkalispiraceae; g__uncultured",0.98249546027526,"ASV2356"
"580","38a7df376321e0dc9d67191e72666c85","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Taibaiella; s__Taibaiella_sp.",0.818230244739056,"ASV103"
"581","38b0fc20f173a9e8c40aea8b76e222ed","d__Bacteria; p__Acidobacteriota; c__Subgroup_5; o__Subgroup_5; f__Subgroup_5; g__Subgroup_5; s__uncultured_bacterium",0.999999672332177,"ASV2031"
"582","38c27ceaed634984c1225a82648cf571","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas",0.999031375611707,"ASV13"
"583","38dd8e5f771a7c7f5517be72a80f04c2","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae",0.999999999999978,"ASV1902"
"584","38e1852b7b90182f9009c1dc3c2525f7","d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured",0.999998872697292,"ASV2372"
"585","390716bea94392a369cb5a3e3a7b33f9","d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__uncultured; s__uncultured_bacterium",0.791143626457656,"ASV683"
"586","3909c4d43a6880c555e146c2e90e7500","d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__SH-PL14",0.9999999990439,"ASV1478"
"587","39212a7fd88fddf726cf3492367f051b","d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Pleomorphomonas",0.803793971095968,"ASV1650"
"588","394eda29c886632f514dd94b58381186","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus",0.909517164520796,"ASV1569"
"589","3964a78761ab4c0205f4954e24de14f7","d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__metagenome",0.92276276878756,"ASV1792"
"590","396665ef89cc778036d5a1f7022e7f63","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Verrucomicrobia",0.898322971071098,"ASV1531"
