intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4253000,0.04387249845265113,0.9743413516609393,0.04387249845265113,0.07703367097011511,8.075476134493298,8.0,4.078317823117721,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428745.1 Elizabethkingia sp. ASV34 strain=ASV34, ASM1642874v1",c81c05f60ced59b403938042c0028901,0.9743413516609393,4253000,0,44100000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.9040652029764151,0.999161849089378,0.9516135260328966,0.999161849089378,False,34345,34345,445844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia miricola
1184000,0.012213740458015267,0.038791623755578444,0.0023313389725603466,0.013513695373269574,26.65929203539823,25.0,9.687772944878997,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_014076415.1 Comamonas testosteroni strain=T5-67, ASM1407641v1",a46b1f6f0f0034b3176fe1b7554d9260,0.20322691383453484,226000,31,5593000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8675318766783623,0.9498976507957337,0.9087147637370481,0.9498976507957337,False,6025,225621,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas testosteroni_F
3326000,0.034309882401485456,0.03110181311018131,0.0023003919950484834,0.001155112550578229,2.309417040358744,2.0,1.4512252813084292,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429135.1 Pseudomonas sp. ASV14 strain=ASV14, ASM1642913v1",e215c0d8e2c0be0dec99da0ca7cb2ceb,0.46387726638772664,223000,32,5370000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8969236157445233,0.9755259112808143,0.9362247635126688,0.9755259112808143,False,515,226136,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
1681000,0.017340623065813906,0.033570863024544734,0.0021869197441716525,0.003958783789845776,8.325471698113208,8.0,4.037876364157015,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_007830445.1 Sphingobacterium siyangense strain=CGMCC 1.6855, ASM783044v1",46811c3d3db502cb14d0ab459fab5360,0.26619160728424385,212000,33,5158000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8773959702457766,0.9582037861076124,0.9177998781766945,0.9582037861076124,False,1765,227901,445844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium siyangense
1869000,0.019279966989890655,0.044422748352453016,0.0018774499690530225,0.0013098752029857977,3.208791208791209,3.0,2.0462588941531172,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016503045.1 Acinetobacter seifertii strain=ACIN00148, ASM1650304v1",e108cc01f375a4fc10b028aac219be11,0.45618745423480594,182000,34,4976000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8804016502483253,0.9750000181608433,0.9277008342045843,0.9750000181608433,False,584,228485,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter seifertii
2749000,0.028357747060037138,0.02917942930839916,0.0018671343098824015,0.0009734346542736921,2.3977900552486187,2.0,1.7004372463726434,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428765.1 Delftia sp. ASV31 strain=ASV31, ASM1642876v1",ab5f5da1c65dd8a765deada6390f30db,0.4431726583911011,181000,35,4795000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8914278222165047,0.974090095984569,0.9327589591005369,0.974090095984569,False,434,228919,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
164000,0.0016917681039818444,0.025068295034549253,0.0016092428306168764,0.0004912032011196741,1.4038461538461537,1.0,0.9592922481480826,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429005.1 Pedobacter sp. ASV19 strain=ASV19, ASM1642900v1",2794c608b3395607556af06b68bcb479,0.0263538486260646,156000,36,4639000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8139385905012093,0.8893229202279266,0.8516307553645679,0.8893229202279266,False,219,229138,445844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429005
154000,0.0015886115122756344,0.03626451765821285,0.0015782958531050135,0.0004687738312055338,1.3660130718954249,1.0,0.8224913054504247,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_004794465.1 Microbacterium sp. K24 strain=K24, ASM479446v1",e548bde75b73eb9449b8ed2c3b33db7b,0.036501540649443,153000,37,4486000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.812288394928266,0.8987169688958708,0.8555026819120684,0.8987169688958708,False,209,229347,445844,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp004794465
1195000,0.012327212708892098,0.02767727930535456,0.0015782958531050135,0.009236414530643005,26.915032679738562,26.0,19.00221786588243,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_024498935.1 Comamonas thiooxydans strain=CHJ01, ASM2449893v1",e13e41db6bcbc75a5c637595ff4500e8,0.21617221418234442,153000,38,4333000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8677907098062112,0.9517917395806261,0.9097912246934187,0.9517917395806261,False,4118,233465,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas thiooxydans
294000,0.003032803796162575,0.0281214848143982,0.0015473488755931503,0.000540547814930783,1.6066666666666667,1.0,0.8555440114661289,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_024655635.1 Bosea sp. 47.2.35 strain=47.2.35, ASM2465563v1",7ad1d33c279f4a16c885ee9a26e5e50b,0.05511811023622047,150000,39,4183000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8294098170560181,0.9107445707267797,0.8700771938913989,0.9107445707267797,False,241,233706,445844,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp024655635
822000,0.008479471838250464,0.024621527200133088,0.0015267175572519084,0.0029158180888382485,8.783783783783784,8.0,4.179325790287071,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_002341965.1 Sphingobacterium sp. UBA2480, ASM234196v1",037aad880551c9412b33fcce8f946d3d,0.13674929296290134,148000,40,4035000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.857379681382585,0.9378353870121311,0.8976075341973581,0.9378353870121311,False,1300,235006,445844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium multivorum
526000,0.005426036723746647,0.029317909852413244,0.0015164018980812874,0.0028126429872332025,8.53061224489796,8.0,4.087988249062846,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_002799065.1 Stenotrophomonas maltophilia strain=E824, ASM279906v1",24e5b0cdefa5e6bd7f95f3ad7fdc440d,0.10490626246509772,147000,41,3888000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8451208137531578,0.9298501144366027,0.8874854640948803,0.9298501144366027,False,1254,236260,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_L
774000,0.007984320198060656,0.01791746218240564,0.0012585104188157622,0.0004149433434115969,1.5163934426229508,1.0,0.7916946604385032,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_001645605.1 Variovorax paradoxus strain=KB5, ASM164560v1",9cfc1c80b667d37170d185b1bb5ad9b2,0.11367307974739316,122000,42,3766000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8557171898742935,0.9322606272813222,0.8939889085778079,0.9322606272813222,False,185,236445,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Variovorax;s__Variovorax sp003019815
2528000,0.026077986383329893,0.017019450800915333,0.0012275634413038993,0.0006392370425530006,2.3949579831932772,2.0,1.7062341815437299,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_024128135.1 Pseudomonas chlororaphis strain=S 265-2, ASM2412813v1",bfe935364765167f96ccf9acc20e0233,0.36155606407322655,119000,43,3647000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8890210951701879,0.9677152869052331,0.9283681910377105,0.9677152869052331,False,285,236730,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
325000,0.003352589230451826,0.022373909745923397,0.0012172477821332784,0.0008164290648747096,3.0847457627118646,2.0,2.109607848474795,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_001897045.1 Sphingomonas sp. 66-10, ASM189704v1",9906f424f5a98cc9235cba56fa33c3a4,0.06162305650360258,118000,44,3529000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8320962399439701,0.9140279142452417,0.8730620770946058,0.9140279142452417,False,364,237094,445844,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp017849555
2458000,0.025355890241386424,0.017160212604403948,0.0011656694862801733,0.0005181184450166426,2.0442477876106193,2.0,1.2148737545466426,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_000741825.1 Delftia acidovorans strain=2167, ASM74182v1",ebf57c540e6be2c77cefe45ca575122b,0.3732725892179195,113000,45,3416000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.888216165403574,0.9687113546364841,0.928463760020029,0.9687113546364841,False,231,237325,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
930000,0.009593563028677532,0.018019507356587867,0.0011244068495976894,0.006668251675473933,27.275229357798164,27.0,9.467347612660825,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_000739375.1 Comamonas testosteroni TK102 strain=TK102, ASM73937v1",ecfee2d2d9845bdbb1e3b269581b1a3b,0.1537444205653827,109000,46,3307000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8608006345920198,0.9413859698588,0.90109330222541,0.9413859698588,False,2973,240298,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas testosteroni_B
1817000,0.018743552713018363,0.024976437323279924,0.0010934598720858263,0.000903903607539857,3.80188679245283,3.0,5.756734876647894,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_014723115.1 Acinetobacter seifertii strain=AS23, ASM1472311v1",58b2a7e419c13c6e1c7bfa2b7969f476,0.42813383600377003,106000,47,3201000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8796006579508143,0.9730058904136409,0.9263032741822277,0.9730058904136409,False,403,240701,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter seifertii
392000,0.004043738394883433,0.027418520434557683,0.0010934598720858263,0.00036111285561765997,1.5188679245283019,1.0,0.7676370515637114,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_019395145.1 Brevundimonas nasdae strain=Au29, ASM1939514v1",ca40fec309cb4077752b147b3628ddba,0.10139679255043973,106000,48,3095000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8371426205784509,0.9288300662392149,0.882986343408833,0.9288300662392149,False,161,240862,445844,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas nasdae
523000,0.0053950897462347845,0.02370738315646873,0.0010831442129152053,0.002180134755654444,9.257142857142858,8.0,4.7248654733755755,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_001074685.1 Stenotrophomonas maltophilia strain=860_SMAL, ASM107468v1",7eaa97d627b92b5c5665cafe8e5ff534,0.11808534657936329,105000,49,2990000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8449648965681403,0.9334065389295295,0.8891857177488349,0.9334065389295295,False,972,241834,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AJ
1681000,0.017340623065813906,0.017429577464788733,0.0010212502578914792,0.0019244399386332438,8.666666666666666,8.0,4.301749702743119,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_002428125.1 Sphingobacterium sp. UBA6004, ASM242812v1",dd913f6a3618937c43779c20acba4c16,0.29595070422535213,99000,50,2891000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8773959702457766,0.9614851047510979,0.9194405374984373,0.9614851047510979,False,858,242692,445844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium siyangense
150000,0.0015473488755931503,0.011822897816383158,0.0010109345987208583,0.00043064390235149515,1.9591836734693877,1.0,3.29166655683198,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_003241635.1 Variovorax paradoxus, ASM324163v1",f64f5a58a4c9aa0af5ef1bb8423d9d33,0.018096272167933407,98000,51,2793000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8115990990365773,0.8786040430192452,0.8451015710279113,0.8786040430192452,False,192,242884,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Pseudorhodoferax;s__Pseudorhodoferax sp001422365
223000,0.0023003919950484834,0.018129965369729068,0.0009180936661852692,0.00037008460358331616,1.853932584269663,1.0,1.232067430280701,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_023393655.1 Proteobacteria bacterium, ASM2339365v1",735116dec48068e49c49fd38f3fd406c,0.04542676716235486,89000,52,2704000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8220473502545351,0.9050810633461652,0.8635642068003502,0.9050810633461652,False,165,243049,445844,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp023393655
2089000,0.021549412007427275,0.019387993459472085,0.0008561997111615433,0.0006392370425530006,3.433734939759036,3.0,2.101019666872836,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_014717935.1 Acinetobacter seifertii strain=AS74, ASM1471793v1",b1fa9b8c4126bfd4649ff6db7f04191d,0.48797010044382155,83000,53,2621000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8835677429944467,0.977120597308542,0.9303441701514943,0.977120597308542,False,285,243334,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter seifertii
1612000,0.016628842583041058,0.014735310169183191,0.0008355683928203012,0.004631664887269986,25.493827160493826,25.0,8.113581749734989,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_009360715.1 Comamonas sp., ASM936071v1",d281333ae58a5e6d7193deab81d27ebe,0.29325086410769513,81000,54,2540000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.876210498220397,0.9612009048902427,0.9187057015553198,0.9612009048902427,False,2065,245399,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas testosteroni_C
472000,0.0048689911285331134,0.016386641775565234,0.0008149370744790592,0.0016036999488610365,9.050632911392405,9.0,4.024918378533103,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_023518235.1 Stenotrophomonas maltophilia strain=GYH, ASM2351823v1",3659ae6e3732e816dc26c33f5eac5d3c,0.09790499896287078,79000,55,2461000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8421728907537388,0.9277806665787136,0.8849767786662261,0.9277806665787136,False,715,246114,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp003028475
2625000,0.02707860532288013,0.01232134056185313,0.0007736744377965752,0.0004463444612913934,2.6533333333333333,2.0,4.193624791142966,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_002483375.1 Delftia acidovorans, ASM248337v1",35e5e4e4fa881e76842bb8c40fdef1aa,0.43124691966485956,75000,56,2386000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8901015510482977,0.9732333171866029,0.9316674341174502,0.9732333171866029,False,199,246313,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
76000,0.0007839900969671962,0.017409470752089137,0.0007736744377965752,0.00023550838409847392,1.4,1.0,0.6928203230275508,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_013410615.1 Leifsonia naganoensis strain=DSM 15166, ASM1341061v1",9d251cf3bc6f65fea89ff286bc363a42,0.017641597028783658,75000,57,2311000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.7939926281456275,0.8778831360020074,0.8359378820738175,0.8778831360020074,False,105,246418,445844,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia aquatica
1672000,0.017247782133278315,0.010724254443954752,0.0007530431194553332,0.0014018356196337733,8.561643835616438,8.0,3.902883729679057,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_014170215.1 Sphingobacterium sp. UME9 strain=UME9, ASM1417021v1",cee79ae5e722d371d29cb0a31d199a64,0.24562949904510062,73000,58,2238000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8772440427662643,0.9557221023350725,0.9164830725506684,0.9557221023350725,False,625,247043,445844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium siyangense
403000,0.004157210645760264,0.011720657659124207,0.0007427274602847122,0.001143897865621159,7.083333333333333,7.0,3.3113860810509212,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_022712315.1 Sphingobacterium sp., ASM2271231v1",b201734d33ce8333227e3577f89f560d,0.0656031255087091,72000,59,2166000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8378902990877345,0.9158751489728432,0.8768827240302888,0.9158751489728432,False,510,247553,445844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp022712315
1099000,0.011336909428512482,0.011689874505758983,0.0007014648236022281,0.0038488798772664877,25.235294117647058,25.0,9.731872510496304,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_008326825.1 Comamonas testosteroni strain=TA441, ASM832682v1",05fd9ad158dcda0c84b79baab7e9800f,0.18892900120336945,68000,60,2098000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.865449564606337,0.9476648980921109,0.906557231349224,0.9476648980921109,False,1716,249269,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas thiooxydans
3304000,0.03408293789973179,0.009515444298052993,0.0006705178460903652,0.0003857851625232144,2.646153846153846,2.0,1.7925552816774781,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_000275905.1 Pseudomonas fluorescens NZI7 strain=NZI7, ASM27590v1",20737555c29ddec147d92e70b22f4eb9,0.4836773532425706,65000,61,2033000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA19_P19_M09_WK1_2.trim.fastq.gz,DNA19_P19_M09_WK1,15f4be77,96940000,31,DNA,1000,96940,True,0.8967316215835661,0.9768421237276476,0.9367868726556068,0.9768421237276476,False,172,249441,445844,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
